Nuke60RetireYear,pca,tech,coolingwatertech,cap
2040,p85,gas-CT,none,13.6
2040,p85,nuclear,none,984.5
2040,p89,o-g-s,none,254.0
2040,p9,biopower,none,24.4
2040,p9,gas-CT,none,48.7
2040,p9,hydro,none,2.7
2040,p9,lfill-gas,none,1.5
2040,p92,hydro,none,106.19999999999999
2040,p95,hydro,none,6.8999999999999995
2040,p97,coal-new,none,370.0
2040,p97,hydro,none,87.7
2040,p98,biopower,none,47.0
2040,p98,gas-CC,none,20.0
2040,p99,gas-CT,none,349.5
2040,p99,lfill-gas,none,98.0
2040,p99,nuclear,none,944.0
2041,p1,gas-CT,none,79.6
2041,p10,gas-CT,none,92.0
2041,p10,hydro,none,13.7
2041,p101,gas-CT,none,15.0
2041,p101,lfill-gas,none,38.5
2041,p102,lfill-gas,none,54.0
2041,p103,lfill-gas,none,1.6
2041,p107,gas-CT,none,80.0
2041,p112,coal-new,none,580.0
2041,p116,coal-new,none,555.0
2041,p118,CoalOldUns,none,2.5
2041,p122,lfill-gas,none,100.19999999999999
2041,p123,CoalOldUns,none,305.0
2041,p123,gas-CT,none,308.0
2041,p125,gas-CT,none,43.2
2041,p125,o-g-s,none,174.0
2041,p126,gas-CT,none,108.30000000000001
2041,p126,lfill-gas,none,33.0
2041,p126,nuclear,none,1158.0
2041,p127,gas-CT,none,3.2
2041,p127,lfill-gas,none,3.2
2041,p128,lfill-gas,none,24.599999999999998
2041,p129,hydro,none,1.2999999999999998
2041,p13,gas-CT,none,222.0
2041,p131,gas-CC,none,305.09999999999997
2041,p131,gas-CT,none,0.5
2041,p132,lfill-gas,none,16.4
2041,p134,hydro,none,3.0
2041,p14,hydro,none,1.1
2041,p27,hydro,none,130.0
2041,p3,lfill-gas,none,22.8
2041,p38,gas-CT,none,43.7
2041,p4,hydro,none,145.0
2041,p40,hydro,none,63.5
2041,p45,gas-CT,none,70.3
2041,p5,hydro,none,186.3
2041,p53,gas-CT,none,11.4
2041,p58,o-g-s,none,412.0
2041,p64,hydro,none,108.0
2041,p65,gas-CT,none,3.2
2041,p65,o-g-s,none,220.0
2041,p66,o-g-s,none,387.0
2041,p70,gas-CT,none,1.0
2041,p70,o-g-s,none,10.4
2041,p72,CoalOldUns,none,166.0
2041,p74,hydro,none,0.5
2041,p76,gas-CT,none,0.8
2041,p81,lfill-gas,none,1.6
2041,p85,gas-CT,none,0.2
2041,p85,o-g-s,none,122.0
2041,p87,o-g-s,none,547.0
2041,p89,hydro,none,67.0
2041,p89,o-g-s,none,254.0
2041,p9,gas-CT,none,33.0
2041,p90,nuclear,none,883.0
2041,p92,nuclear,none,1152.0
2041,p95,hydro,none,2.6
2041,p96,gas-CT,none,86.0
2041,p97,coal-new,none,370.0
2041,p97,hydro,none,19.7
2041,p97,nuclear,none,1158.0
2041,p98,coal-new,none,379.0
2041,p98,gas-CT,none,18.0
2041,p98,hydro,none,0.4
2042,p10,biopower,none,47.0
2042,p10,gas-CT,none,47.0
2042,p10,hydro,none,60.0
2042,p101,gas-CT,none,312.0
2042,p102,gas-CT,none,216.0
2042,p103,CoalOldUns,none,348.0
2042,p103,biopower,none,38.0
2042,p103,gas-CT,none,64.0
2042,p103,lfill-gas,none,9.6
2042,p105,gas-CT,none,68.0
2042,p107,gas-CT,none,68.0
2042,p112,coal-new,none,880.0
2042,p112,gas-CT,none,27.3
2042,p114,gas-CT,none,398.0
2042,p115,coal-new,none,850.0
2042,p116,coal-new,none,552.0
2042,p122,lfill-gas,none,28.0
2042,p123,gas-CT,none,294.0
2042,p127,gas-CT,none,47.8
2042,p127,hydro,none,2.8
2042,p128,o-g-s,none,400.0
2042,p129,biopower,none,20.0
2042,p129,gas-CT,none,5.9
2042,p13,gas-CC,none,73.0
2042,p130,lfill-gas,none,2.4000000000000004
2042,p131,biopower,none,16.0
2042,p134,biopower,none,36.0
2042,p134,hydro,none,1.6
2042,p134,lfill-gas,none,2.7
2042,p15,hydro,none,5.0
2042,p2,hydro,none,2.1
2042,p27,hydro,none,130.0
2042,p30,o-g-s,none,156.0
2042,p4,hydro,none,250.0
2042,p40,gas-CT,none,1.1
2042,p45,gas-CT,none,0.9
2042,p46,hydro,none,0.8
2042,p47,o-g-s,none,112.0
2042,p5,hydro,none,62.1
2042,p5,lfill-gas,none,1.6
2042,p50,o-g-s,none,295.0
2042,p53,gas-CT,none,3.5
2042,p55,gas-CT,none,80.0
2042,p63,o-g-s,none,568.0
2042,p66,gas-CT,none,61.0
2042,p67,gas-CC,none,194.0
2042,p70,CoalOldUns,none,123.0
2042,p70,gas-CT,none,30.20000000000001
2042,p71,gas-CT,none,4.800000000000001
2042,p72,coal-new,none,486.0
2042,p72,gas-CT,none,6.0
2042,p75,hydro,none,7.2
2042,p76,hydro,none,2.4
2042,p79,lfill-gas,none,1.6
2042,p80,gas-CT,none,1.2
2042,p80,lfill-gas,none,1.6
2042,p81,gas-CT,none,2.5
2042,p81,hydro,none,3.2
2042,p85,gas-CT,none,1.6
2042,p89,hydro,none,117.5
2042,p9,hydro,none,12.0
2042,p90,gas-CT,none,3.0
2042,p92,hydro,none,276.8
2042,p92,lfill-gas,none,3.2
2042,p92,nuclear,none,1125.7
2042,p96,hydro,none,127.0
2042,p97,hydro,none,50.0
2042,p99,biopower,none,104.0
2042,p99,gas-CT,none,357.20000000000005
2042,p99,o-g-s,none,55.0
2043,p1,gas-CT,none,40.6
2043,p10,hydro,none,62.0
2043,p10,lfill-gas,none,5.4
2043,p101,gas-CT,none,387.2
2043,p102,nuclear,none,987.0
2043,p103,biopower,none,38.0
2043,p103,gas-CT,none,17.5
2043,p103,lfill-gas,none,1.6
2043,p105,gas-CT,none,80.0
2043,p111,biopower,none,7.2
2043,p114,gas-CT,none,78.0
2043,p115,coal-new,none,850.0
2043,p116,coal-new,none,546.0
2043,p122,nuclear,none,1247.0
2043,p122,o-g-s,none,30.0
2043,p124,gas-CT,none,2.4
2043,p127,gas-CT,none,1.9
2043,p127,hydro,none,1.2
2043,p128,o-g-s,none,399.0
2043,p129,hydro,none,1.0
2043,p130,lfill-gas,none,0.8
2043,p131,lfill-gas,none,27.0
2043,p131,o-g-s,none,560.0
2043,p132,gas-CT,none,0.7
2043,p132,lfill-gas,none,14.0
2043,p27,hydro,none,127.0
2043,p33,hydro,none,26.0
2043,p33,o-g-s,none,352.0
2043,p34,gas-CT,none,0.7
2043,p35,hydro,none,45.0
2043,p4,hydro,none,375.0
2043,p41,CoalOldUns,none,317.0
2043,p41,gas-CT,none,6.1
2043,p43,biopower,none,6.2
2043,p43,hydro,none,0.8
2043,p5,hydro,none,186.3
2043,p5,lfill-gas,none,1.6
2043,p50,o-g-s,none,132.0
2043,p53,gas-CT,none,7.9
2043,p54,gas-CT,none,2.0
2043,p64,o-g-s,none,136.0
2043,p65,o-g-s,none,230.0
2043,p66,gas-CT,none,32.0
2043,p66,o-g-s,none,5.7
2043,p67,o-g-s,none,552.0
2043,p68,gas-CT,none,4.800000000000001
2043,p69,gas-CT,none,7.0
2043,p70,gas-CT,none,8.899999999999999
2043,p72,coal-new,none,486.0
2043,p74,hydro,none,12.0
2043,p75,gas-CT,none,76.1
2043,p76,gas-CT,none,79.4
2043,p76,hydro,none,0.4
2043,p79,gas-CT,none,176.0
2043,p80,lfill-gas,none,5.8
2043,p81,gas-CT,none,4.800000000000001
2043,p81,lfill-gas,none,0.8
2043,p87,o-g-s,none,236.0
2043,p88,o-g-s,none,18.6
2043,p89,hydro,none,58.8
2043,p9,gas-CT,none,48.0
2043,p9,hydro,none,22.0
2043,p9,lfill-gas,none,3.3999999999999995
2043,p91,gas-CT,none,82.0
2043,p92,hydro,none,193.20000000000002
2043,p97,hydro,none,0.6
2043,p98,coal-new,none,671.0
2043,p98,gas-CT,none,0.6
2043,p99,gas-CT,none,3.0
2043,p99,lfill-gas,none,3.2
2044,p10,biopower,none,22.0
2044,p101,gas-CT,none,79.0
2044,p101,lfill-gas,none,39.0
2044,p103,lfill-gas,none,10.4
2044,p105,gas-CT,none,5.7
2044,p105,lfill-gas,none,6.3999999999999995
2044,p107,coal-new,none,422.0
2044,p108,coal-new,none,150.0
2044,p109,gas-CT,none,121.0
2044,p112,coal-new,none,600.0
2044,p12,gas-CT,none,132.6
2044,p122,lfill-gas,none,45.2
2044,p122,o-g-s,none,742.0
2044,p123,gas-CT,none,1.2
2044,p126,gas-CC,none,0.7
2044,p126,lfill-gas,none,37.5
2044,p127,gas-CC,none,1.8
2044,p127,hydro,none,3.3
2044,p127,o-g-s,none,508.0
2044,p128,gas-CT,none,6.2
2044,p129,hydro,none,1.7
2044,p13,hydro,none,127.0
2044,p130,gas-CT,none,1.2
2044,p14,gas-CT,none,132.0
2044,p2,nuclear,none,1180.0
2044,p31,CoalOldScr,none,770.0
2044,p38,gas-CT,none,180.0
2044,p4,hydro,none,125.0
2044,p40,gas-CT,none,0.5
2044,p43,gas-CT,none,3.0
2044,p43,lfill-gas,none,3.0
2044,p45,gas-CT,none,8.8
2044,p5,hydro,none,54.0
2044,p50,o-g-s,none,404.0
2044,p52,gas-CT,none,4.0
2044,p53,gas-CT,none,16.799999999999997
2044,p53,o-g-s,none,148.0
2044,p54,gas-CT,none,8.3
2044,p58,o-g-s,none,530.0
2044,p6,hydro,none,0.9
2044,p63,gas-CT,none,208.0
2044,p63,o-g-s,none,390.0
2044,p66,gas-CT,none,32.0
2044,p68,gas-CT,none,1.8
2044,p70,gas-CT,none,118.7
2044,p72,CoalOldUns,none,271.0
2044,p72,nuclear,none,1190.0
2044,p76,gas-CT,none,160.89999999999998
2044,p79,gas-CT,none,176.0
2044,p80,nuclear,none,2269.3
2044,p81,gas-CT,none,1.0
2044,p85,hydro,none,40.0
2044,p87,gas-CT,none,70.0
2044,p9,hydro,none,448.0
2044,p90,CoalOldUns,none,362.0
2044,p92,hydro,none,162.6
2044,p93,hydro,none,90.3
2044,p94,gas-CT,none,786.9000000000001
2044,p94,hydro,none,2.0
2044,p96,gas-CT,none,8.4
2044,p96,nuclear,none,971.0
2044,p97,coal-new,none,658.0
2044,p97,nuclear,none,1157.6
2044,p99,lfill-gas,none,2.8
2044,p99,o-g-s,none,6.7
2045,p1,hydro,none,65.2
2045,p10,gas-CT,none,48.8
2045,p101,coal-new,none,385.0
2045,p102,biopower,none,105.0
2045,p103,biopower,none,35.0
2045,p103,gas-CT,none,1.7
2045,p103,hydro,none,0.5
2045,p103,lfill-gas,none,4.0
2045,p105,coal-new,none,500.0
2045,p105,gas-CT,none,138.0
2045,p107,coal-new,none,299.0
2045,p108,coal-new,none,138.0
2045,p109,biopower,none,3.0
2045,p109,gas-CT,none,242.0
2045,p111,CoalOldUns,none,640.0
2045,p113,gas-CT,none,88.0
2045,p115,coal-new,none,565.0
2045,p122,CoalOldScr,none,850.0
2045,p122,nuclear,none,1247.0
2045,p123,coal-new,none,596.0
2045,p123,gas-CT,none,153.6
2045,p123,lfill-gas,none,54.0
2045,p125,gas-CC,none,16.0
2045,p126,gas-CT,none,168.2
2045,p127,gas-CT,none,2.8
2045,p127,lfill-gas,none,30.0
2045,p128,gas-CT,none,44.5
2045,p13,gas-CT,none,72.0
2045,p131,gas-CT,none,44.0
2045,p25,gas-CT,none,4.0
2045,p31,CoalOldScr,none,770.0
2045,p43,gas-CT,none,3.9
2045,p45,gas-CT,none,3.6
2045,p46,gas-CT,none,3.2
2045,p5,lfill-gas,none,2.4000000000000004
2045,p51,o-g-s,none,462.0
2045,p52,gas-CT,none,0.8
2045,p53,nuclear,none,1175.0
2045,p55,gas-CT,none,94.0
2045,p57,o-g-s,none,355.0
2045,p58,nuclear,none,1165.4
2045,p58,o-g-s,none,425.0
2045,p63,hydro,none,50.0
2045,p63,o-g-s,none,392.0
2045,p65,o-g-s,none,412.0
2045,p66,o-g-s,none,996.0
2045,p67,gas-CC,none,209.4
2045,p67,gas-CT,none,162.0
2045,p68,gas-CT,none,1.8
2045,p69,gas-CT,none,1.6
2045,p70,gas-CT,none,19.5
2045,p72,CoalOldUns,none,593.0
2045,p74,hydro,none,0.7
2045,p79,gas-CT,none,352.0
2045,p80,gas-CC,none,3.7
2045,p80,nuclear,none,1164.0
2045,p81,gas-CT,none,1.0
2045,p85,o-g-s,none,520.0
2045,p87,nuclear,none,1401.0
2045,p89,gas-CT,none,406.0
2045,p9,gas-CT,none,44.2
2045,p90,gas-CT,none,2.4
2045,p91,coal-new,none,299.0
2045,p93,hydro,none,87.1
2045,p94,gas-CT,none,324.4
2045,p95,nuclear,none,1160.1
2045,p96,coal-new,none,342.0
2045,p97,coal-new,none,660.0
2045,p97,gas-CT,none,904.1
2045,p97,hydro,none,202.8
2045,p99,gas-CT,none,4.499999999999999
2046,p101,biopower,none,8.9
2046,p101,gas-CT,none,75.0
2046,p103,gas-CC,none,11.5
2046,p103,gas-CT,none,2.4000000000000004
2046,p103,lfill-gas,none,19.799999999999997
2046,p108,coal-new,none,155.0
2046,p109,coal-new,none,409.0
2046,p109,gas-CT,none,121.0
2046,p111,gas-CT,none,2.1
2046,p112,coal-new,none,600.0
2046,p113,gas-CT,none,89.0
2046,p116,coal-new,none,1560.0
2046,p122,coal-new,none,850.0
2046,p122,nuclear,none,1119.7
2046,p123,coal-new,none,609.0
2046,p123,o-g-s,none,153.0
2046,p126,gas-CT,none,150.0
2046,p126,nuclear,none,1190.0
2046,p127,gas-CT,none,5.6
2046,p127,lfill-gas,none,39.59999999999999
2046,p130,lfill-gas,none,0.7
2046,p132,gas-CT,none,118.10000000000001
2046,p132,nuclear,none,1220.0
2046,p132,o-g-s,none,410.0
2046,p134,hydro,none,1.6
2046,p16,hydro,none,0.6
2046,p28,nuclear,none,2625.0
2046,p40,CoalOldUns,none,77.0
2046,p40,gas-CT,none,5.5
2046,p41,gas-CT,none,111.10000000000001
2046,p50,o-g-s,none,448.0
2046,p51,hydro,none,42.0
2046,p53,gas-CT,none,12.000000000000002
2046,p54,gas-CT,none,37.5
2046,p57,o-g-s,none,354.0
2046,p58,gas-CT,none,33.0
2046,p58,nuclear,none,967.5
2046,p58,o-g-s,none,1002.0
2046,p63,o-g-s,none,107.0
2046,p64,o-g-s,none,320.0
2046,p66,o-g-s,none,252.0
2046,p67,gas-CC,none,258.2
2046,p68,gas-CT,none,5.4
2046,p69,gas-CT,none,3.6
2046,p70,gas-CT,none,20.400000000000002
2046,p72,CoalOldUns,none,593.0
2046,p75,hydro,none,0.4
2046,p76,gas-CT,none,76.5
2046,p79,lfill-gas,none,0.8
2046,p8,biopower,none,9.0
2046,p80,gas-CT,none,15.600000000000001
2046,p80,lfill-gas,none,5.8
2046,p81,gas-CT,none,12.600000000000001
2046,p83,gas-CT,none,8.1
2046,p84,gas-CT,none,5.4
2046,p85,biopower,none,8.0
2046,p89,gas-CT,none,334.0
2046,p9,gas-CT,none,160.8
2046,p9,lfill-gas,none,2.8
2046,p90,coal-new,none,726.0
2046,p90,gas-CT,none,1.2
2046,p94,coal-new,none,724.0
2046,p94,hydro,none,2.0999999999999996
2046,p95,nuclear,none,1150.1
2046,p96,coal-new,none,342.0
2046,p97,gas-CT,none,294.0
2046,p99,gas-CT,none,2.7
2047,p1,hydro,none,25.2
2047,p10,gas-CC,none,223.4
2047,p101,gas-CT,none,140.0
2047,p103,lfill-gas,none,1.6
2047,p105,coal-new,none,495.0
2047,p109,CoalOldScr,none,300.0
2047,p11,lfill-gas,none,6.4
2047,p115,nuclear,none,901.0
2047,p116,CoalOldScr,none,652.0
2047,p117,coal-new,none,800.0
2047,p122,coal-new,none,752.0
2047,p122,gas-CT,none,134.0
2047,p122,lfill-gas,none,6.0
2047,p123,o-g-s,none,397.0
2047,p126,lfill-gas,none,4.8
2047,p127,gas-CT,none,7.199999999999999
2047,p127,lfill-gas,none,1.6
2047,p127,nuclear,none,1287.0
2047,p127,o-g-s,none,575.0
2047,p128,gas-CT,none,0.4
2047,p128,o-g-s,none,390.0
2047,p129,hydro,none,0.6
2047,p130,lfill-gas,none,5.8
2047,p131,gas-CT,none,0.5
2047,p131,lfill-gas,none,1.8
2047,p16,hydro,none,17.9
2047,p31,o-g-s,none,145.0
2047,p33,gas-CC,none,73.0
2047,p4,hydro,none,125.0
2047,p40,gas-CT,none,5.199999999999999
2047,p41,gas-CT,none,92.0
2047,p43,gas-CC,none,160.0
2047,p43,gas-CT,none,9.0
2047,p45,gas-CT,none,5.4
2047,p52,gas-CT,none,5.0
2047,p53,gas-CT,none,6.6
2047,p58,gas-CT,none,225.0
2047,p58,o-g-s,none,220.0
2047,p60,gas-CC,none,142.0
2047,p63,gas-CC,none,76.1
2047,p63,o-g-s,none,100.0
2047,p64,gas-CC,none,46.5
2047,p64,o-g-s,none,335.0
2047,p65,gas-CC,none,128.0
2047,p65,o-g-s,none,420.0
2047,p66,o-g-s,none,749.0
2047,p67,gas-CC,none,451.0
2047,p67,gas-CT,none,327.0
2047,p68,gas-CT,none,1.8
2047,p72,CoalOldUns,none,593.0
2047,p75,gas-CT,none,3.2
2047,p80,nuclear,none,1136.0
2047,p81,gas-CT,none,2.5
2047,p82,gas-CT,none,112.0
2047,p83,nuclear,none,1065.0
2047,p84,CoalOldUns,none,574.0
2047,p85,o-g-s,none,134.0
2047,p87,gas-CT,none,75.0
2047,p9,gas-CC,none,241.5
2047,p9,lfill-gas,none,1.6
2047,p90,gas-CT,none,1.9
2047,p94,coal-new,none,724.0
2047,p94,nuclear,none,1150.0
2047,p96,gas-CT,none,234.0
2047,p97,coal-new,none,544.0
2047,p98,nuclear,none,932.0
2047,p99,gas-CT,none,28.4
2048,p10,gas-CC,none,390.1
2048,p10,lfill-gas,none,2.7
2048,p101,gas-CT,none,3.5
2048,p103,CoalOldUns,none,154.0
2048,p103,coal-new,none,773.0
2048,p103,lfill-gas,none,8.799999999999999
2048,p103,nuclear,none,1141.0
2048,p106,o-g-s,none,418.0
2048,p107,coal-new,none,270.0
2048,p109,coal-new,none,474.0
2048,p111,gas-CT,none,1.0
2048,p112,gas-CT,none,1.8
2048,p113,gas-CT,none,79.0
2048,p115,gas-CT,none,0.8
2048,p116,CoalOldScr,none,1171.0
2048,p117,coal-new,none,1300.0
2048,p122,coal-new,none,752.0
2048,p122,lfill-gas,none,20.0
2048,p125,o-g-s,none,450.0
2048,p127,gas-CC,none,6.3
2048,p127,hydro,none,4.0
2048,p127,lfill-gas,none,7.4
2048,p129,hydro,none,6.3999999999999995
2048,p130,hydro,none,11.7
2048,p132,gas-CC,none,62.800000000000004
2048,p132,o-g-s,none,400.0
2048,p134,hydro,none,30.6
2048,p15,hydro,none,23.4
2048,p21,hydro,none,5.0
2048,p28,nuclear,none,1312.0
2048,p35,hydro,none,18.0
2048,p4,hydro,none,125.0
2048,p40,gas-CT,none,6.6
2048,p41,gas-CT,none,11.8
2048,p43,coal-new,none,364.0
2048,p43,gas-CT,none,9.6
2048,p45,gas-CT,none,1.8
2048,p46,gas-CT,none,4.4
2048,p47,gas-CT,none,212.0
2048,p50,o-g-s,none,426.0
2048,p52,gas-CT,none,0.5
2048,p53,gas-CT,none,84.3
2048,p58,o-g-s,none,661.0
2048,p60,gas-CC,none,70.0
2048,p63,o-g-s,none,523.0
2048,p65,CoalOldUns,none,7.6
2048,p65,nuclear,none,1280.0
2048,p68,gas-CT,none,9.0
2048,p69,gas-CT,none,3.6
2048,p70,gas-CT,none,10.8
2048,p70,lfill-gas,none,6.3999999999999995
2048,p72,CoalOldUns,none,593.0
2048,p76,gas-CT,none,1.5
2048,p76,hydro,none,3.3000000000000003
2048,p80,lfill-gas,none,2.9
2048,p80,nuclear,none,2337.0
2048,p81,gas-CT,none,6.3
2048,p87,gas-CT,none,9.0
2048,p87,o-g-s,none,480.0
2048,p89,hydro,none,34.7
2048,p9,CoalOldUns,none,17.0
2048,p9,hydro,none,432.5
2048,p90,gas-CT,none,228.0
2048,p91,coal-new,none,475.0
2048,p91,gas-CT,none,12.0
2048,p92,coal-new,none,2470.0
2048,p92,hydro,none,66.0
2048,p93,hydro,none,45.1
2048,p96,biopower,none,42.0
2048,p96,coal-new,none,605.0
2048,p98,coal-new,none,692.0
2048,p98,gas-CC,none,65.0
2048,p99,lfill-gas,none,1.8
2049,p10,gas-CC,none,64.9
2049,p10,hydro,none,2.0
2049,p10,lfill-gas,none,5.4
2049,p101,gas-CC,none,56.0
2049,p101,gas-CT,none,34.0
2049,p101,o-g-s,none,508.0
2049,p103,coal-new,none,762.0
2049,p103,gas-CC,none,528.0
2049,p103,gas-CT,none,732.0
2049,p103,hydro,none,1.7000000000000002
2049,p103,o-g-s,none,392.0
2049,p104,gas-CT,none,65.8
2049,p105,lfill-gas,none,3.2
2049,p109,gas-CT,none,604.0
2049,p11,lfill-gas,none,3.6
2049,p112,CoalOldScr,none,1299.0
2049,p112,gas-CT,none,51.799999999999976
2049,p115,gas-CT,none,88.0
2049,p116,CoalOldScr,none,651.0
2049,p12,o-g-s,none,108.0
2049,p122,gas-CC,none,46.0
2049,p122,o-g-s,none,380.0
2049,p125,gas-CC,none,252.0
2049,p126,gas-CC,none,104.5
2049,p127,gas-CC,none,48.0
2049,p127,gas-CT,none,1.1
2049,p127,hydro,none,7.3
2049,p127,o-g-s,none,1752.0
2049,p128,gas-CC,none,55.0
2049,p130,o-g-s,none,400.0
2049,p132,hydro,none,1.6
2049,p134,gas-CT,none,92.4
2049,p15,hydro,none,98.80000000000001
2049,p17,hydro,none,62.0
2049,p2,hydro,none,50.0
2049,p2,lfill-gas,none,8.4
2049,p21,CoalOldScr,none,531.0
2049,p25,gas-CT,none,12.2
2049,p34,gas-CT,none,65.4
2049,p4,hydro,none,375.0
2049,p40,gas-CT,none,2.9000000000000004
2049,p43,gas-CT,none,18.099999999999998
2049,p43,hydro,none,14.7
2049,p45,gas-CT,none,7.6
2049,p48,gas-CT,none,109.7
2049,p5,hydro,none,7.5
2049,p50,gas-CC,none,111.4
2049,p51,o-g-s,none,454.0
2049,p52,gas-CT,none,1.1
2049,p53,gas-CT,none,23.2
2049,p54,gas-CT,none,172.0
2049,p57,o-g-s,none,342.0
2049,p58,o-g-s,none,36.0
2049,p6,hydro,none,15.0
2049,p63,gas-CC,none,236.0
2049,p63,hydro,none,50.0
2049,p65,nuclear,none,1280.0
2049,p65,o-g-s,none,740.0
2049,p66,gas-CT,none,16.0
2049,p66,o-g-s,none,534.0
2049,p68,gas-CT,none,3.8
2049,p69,gas-CT,none,12.2
2049,p70,gas-CT,none,11.5
2049,p71,gas-CT,none,5.1000000000000005
2049,p72,gas-CT,none,1.0
2049,p72,o-g-s,none,3.0
2049,p74,hydro,none,17.8
2049,p75,gas-CT,none,191.5
2049,p75,hydro,none,0.6
2049,p76,hydro,none,15.299999999999999
2049,p77,gas-CT,none,6.0
2049,p80,gas-CT,none,828.0
2049,p81,gas-CT,none,123.5
2049,p82,lfill-gas,none,0.8
2049,p83,gas-CT,none,176.0
2049,p84,gas-CT,none,104.0
2049,p85,gas-CT,none,39.0
2049,p89,coal-new,none,832.0
2049,p89,hydro,none,98.2
2049,p9,gas-CC,none,138.0
2049,p9,hydro,none,255.0
2049,p9,lfill-gas,none,8.399999999999999
2049,p90,gas-CT,none,100.0
2049,p90,hydro,none,21.3
2049,p92,gas-CT,none,456.0
2049,p92,hydro,none,177.7
2049,p94,coal-new,none,892.0
2049,p94,gas-CT,none,284.4
2049,p94,nuclear,none,1152.0
2049,p94,o-g-s,none,714.0
2049,p96,gas-CT,none,47.0
2049,p97,coal-new,none,1110.0
2049,p97,gas-CT,none,162.0
2049,p97,hydro,none,37.1
2049,p97,lfill-gas,none,6.3
2049,p98,hydro,none,0.7
2049,p99,gas-CT,none,9.0
2049,p99,o-g-s,none,790.0
2050,p10,gas-CC,none,8.0
2050,p10,hydro,none,8.1
2050,p101,gas-CT,none,448.6
2050,p102,lfill-gas,none,2.2
2050,p103,gas-CC,none,1353.0
2050,p103,gas-CT,none,254.20000000000002
2050,p103,lfill-gas,none,0.8
2050,p105,gas-CT,none,576.0
2050,p106,gas-CT,none,207.0
2050,p107,coal-new,none,1260.0
2050,p107,gas-CT,none,624.5
2050,p11,gas-CT,none,2.0
2050,p111,gas-CT,none,77.79999999999998
2050,p112,CoalOldScr,none,1299.0
2050,p112,gas-CT,none,291.0000000000001
2050,p114,coal-new,none,510.0
2050,p114,gas-CT,none,595.0
2050,p115,gas-CT,none,88.3
2050,p122,gas-CT,none,45.0
2050,p122,nuclear,none,1122.1
2050,p122,o-g-s,none,850.0
2050,p123,gas-CT,none,1.8
2050,p123,o-g-s,none,582.0
2050,p124,gas-CT,none,134.7
2050,p125,gas-CT,none,130.0
2050,p126,gas-CC,none,170.0
2050,p126,gas-CT,none,340.0
2050,p127,gas-CC,none,51.7
2050,p127,gas-CT,none,15.299999999999999
2050,p127,hydro,none,1.5
2050,p129,hydro,none,36.2
2050,p130,gas-CT,none,1.6
2050,p130,nuclear,none,1250.9
2050,p131,gas-CC,none,151.4
2050,p131,gas-CT,none,1.0
2050,p131,lfill-gas,none,4.4
2050,p132,gas-CC,none,51.0
2050,p132,o-g-s,none,442.0
2050,p133,gas-CC,none,278.6
2050,p134,gas-CT,none,44.1
2050,p134,hydro,none,11.0
2050,p14,hydro,none,1.1
2050,p15,hydro,none,74.5
2050,p2,lfill-gas,none,2.1
2050,p21,CoalOldScr,none,527.0
2050,p23,gas-CT,none,34.0
2050,p24,hydro,none,24.4
2050,p25,gas-CT,none,5.9
2050,p31,gas-CT,none,138.0
2050,p33,gas-CC,none,55.0
2050,p33,gas-CT,none,303.9
2050,p33,hydro,none,51.599999999999994
2050,p34,gas-CT,none,0.3
2050,p37,gas-CT,none,1.5
2050,p4,hydro,none,375.0
2050,p41,gas-CT,none,97.1
2050,p43,gas-CT,none,12.0
2050,p45,gas-CT,none,33.0
2050,p46,gas-CT,none,7.5
2050,p46,hydro,none,24.3
2050,p5,hydro,none,4.0
2050,p50,o-g-s,none,610.0
2050,p53,gas-CT,none,151.2
2050,p54,gas-CT,none,164.40000000000003
2050,p55,gas-CT,none,7.2
2050,p56,hydro,none,9.7
2050,p58,gas-CT,none,214.7
2050,p58,o-g-s,none,1242.0
2050,p6,hydro,none,30.0
2050,p63,nuclear,none,1205.0
2050,p63,o-g-s,none,338.0
2050,p64,hydro,none,18.3
2050,p66,gas-CT,none,33.2
2050,p67,gas-CT,none,109.0
2050,p69,gas-CT,none,49.3
2050,p70,gas-CT,none,47.6
2050,p72,gas-CT,none,49.0
2050,p75,gas-CT,none,72.8
2050,p76,gas-CT,none,303.20000000000005
2050,p76,hydro,none,18.7
2050,p76,lfill-gas,none,0.9
2050,p78,gas-CT,none,3.0
2050,p79,gas-CT,none,78.0
2050,p79,lfill-gas,none,6.3999999999999995
2050,p80,gas-CT,none,1033.1
2050,p81,coal-new,none,621.0
2050,p81,gas-CT,none,300.0
2050,p83,gas-CT,none,499.8000000000001
2050,p84,gas-CT,none,42.0
2050,p85,gas-CT,none,46.0
2050,p85,hydro,none,40.0
2050,p86,gas-CT,none,78.0
2050,p87,o-g-s,none,732.0
2050,p89,gas-CT,none,3.6
2050,p89,hydro,none,121.7
2050,p9,gas-CC,none,71.49999999999999
2050,p9,gas-CT,none,5.0
2050,p9,hydro,none,200.0
2050,p9,lfill-gas,none,2.7
2050,p92,gas-CT,none,964.5999999999995
2050,p92,hydro,none,59.0
2050,p93,gas-CT,none,23.0
2050,p94,coal-new,none,892.0
2050,p94,gas-CT,none,2385.0000000000005
2050,p94,hydro,none,2.0
2050,p95,gas-CT,none,512.1999999999999
2050,p96,coal-new,none,275.0
2050,p96,hydro,none,2.0
2050,p97,coal-new,none,1110.0
2050,p97,gas-CT,none,985.0
2050,p97,hydro,none,2.5
2050,p98,gas-CC,none,165.0
2050,p98,gas-CT,none,694.0
